canonical_id,content_hash,model,prompt_version,schema_version,prompt_fingerprint,stage,thinking,label_status
490,540055d5ec2d505658175d76def904520bea3172af15ca29f763a62c6e6c5273,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
491,c80634d80f7747bac608fa9fce5d9e463a454547e0589ff0caa75dc1321bbe6c,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
492,8692390bd35e93e08b0fd91b13709d6e2491fab880ca67081a108377d36c2422,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
493,9594bfe46830c85e4c2f98fda095e1f903d4fbdc30b71e11661eb4ca5cf80a29,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
494,88efef0e57c8f0ca5487cd08fad18c9e12d5c01e830620be7ffd4e1a8cd26450,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
495,430fd4fab57d211d64a9e6b28d03f26c9e58b5a17ca6c20d23ad8c438a84e178,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
497,44e8492ee4a387bc5659cc7fd519360c769541bfba890de46401e2b424bab19f,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
498,2d2cb3a3b16e4f9b2ddbd817eb99d7c94c90fe04c5cef4b164ade61c2b338f23,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
499,9debb26acd8a43f1b834c1560ecdc409fdfca3a4080e0b6262fb9dbfb1cf103b,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
500,6fc1020a467d594ab539b2a2a8db8bb586af233c94372b5a1240cb201f93b8ff,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
501,796ccf250a2310b5d2a83db81f1f08b277d7afc503b0d6a8920843e2ebd07fc0,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
502,96baac2e964eb5c4abe16d9b24b652a89ad761cd1dc8ed115b4dd3bc5c5485dc,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
503,e20af872e168bfd5a6820c81ec47c767570c78bcecfe87344606b708cb2d75fd,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
504,5f476b5b71092a0a4833753afc600d68ac990a80495eb3907a9076e61520d0de,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
505,e827c2e73f86e2708dbbe5238419413566c76929e7e8d96ed38ed8f12369b9af,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
506,a4ceb1d0fb110fbb9b5d0500cb0175e8073414ac31318d76ffae0351534182db,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
507,89e468c1e34e7813f9dde9b7b094f6d889648904f6b5feef9fd13092b29d1aa4,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
508,6c3d66b0c0567bfaebb8deb97e11f1a966f306adf49020c2357a2fe652f88f16,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
509,32d6d1a1a2751468df0b6bb7877910be6d2947699146b677c49468266fb4c6aa,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
510,dbecf4b667e6e9157251b58ecf10680d9992d02f9f3ace99ae0af1dee674d45c,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
511,7753e5337a2a6eb6be0598cce0507790926bf972e256cc2b8e87524bf61b1666,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
512,b2b3d134bc9c28eb01410146fe22367e4f902d8a8561771c27605ed2e73b1d6e,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
513,e8e79444fc9ccb79a95aec06632a8d976376bf6f898740120a577e5dfd7c07ab,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
514,29727c2963f3dfbaba1477df15fe2e5abac30b6a469438ef0d856e831342630a,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
515,f87e9e6a4b343723ffe80390de52549a8572e48e5b8c26bcc9e531c1f422d38c,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
516,9d86661ebfa1f242674d19cee50a153869923837b6e4cbf1cbae49fe957f03e3,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
517,be7a370ebe65b89701aad053b391d38e769c18774e2199eaf7a5e34ac33e5b32,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
519,87d78170e2d37d3c790b4e549325eeeff2d6e4f177987aee50b8275a806857ac,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
520,0b8807fabcb28ade5a50ef21f4ea36d398c6bf5b1bd9f85a366508dbc0a9dfe1,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
521,ba110a5a5425a1facbb266a80519090f069ebf7f616c03461c649a00525e9dec,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
522,83673415002b15a7156ae220d52058a0e5dd2cf8f6e9681817c655b4d52fb97a,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
523,9e30088e6facd2fddd69174e0024e9725d0ce33722e71c0f522c0a3073b876ce,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
524,cfbd4092002b7d0e976d4bce55985e20acae80adb241314fe4c488a7d35b8daa,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
525,ce6cc2b5dbce936c4b89bf4a501cf1f6a54feb0a731ae5f4b51ceebd28893249,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
526,e7ba4c9fbf4d0c94044e4a98891877070601e3a307b159afd02fbd49b36e6048,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
527,fe0b752b7f7a514c298ca8c07f643dcfd47be859c322547ecb8bf3324089ba97,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
528,19aa88ead1a7685380a79565e99579f16e14c7cdae9fd0e7c030e991648f0252,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
529,724c8f14da78d8f0081bc7301fdd450ded2d75c4b6065817ee9e4a7e6cd33f9c,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
530,3dcfafced7ee60f7128ecb93c79d10dab92ff752a2794632bcb672ea84c8c0f2,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
531,42b458123531d1ef4f53cb9e3ed1a0bca668cc4e1648f7e1397f2008d1e8ca86,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
532,19a5ab015b291dcac6fe6adb3e631941ae0f6e14f3828c496b389da772481f51,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
533,553d113f540a69071bf7439ade37f2c44a82b016d2cc1adb57e3c65dcffb8465,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
534,588e30c91ca1ec6731c36e3539a546627744e50877cbe0aaa8a3094153fbb57c,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
535,7ca14a3580116dad260c4c43c810d2ac9ab6adb8459c3c10ead905b01e11ee66,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
536,670540f4bd5ca9f6a6d419d625f10a5904c9d3c8fbf98264680b06641f16daec,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_adjudicated
538,f33020805a16832c83b291975541ad4fefb1c19c0e6fbe8e5958008609e7399e,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
539,2ffa8a8df0804bd5e58da2dda4bf2028bdc19aa9d1448784373e59174cc63e2a,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
540,503b10bcc0808cd48328fb0605a8010022ed006a1e10e17e0625f74b06a6cdd5,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
541,f265f50622222f4e730512719d48116de192dffd469cf4ccdce25484ca679466,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
542,fddc261d3b12540ab4d8009badbbaff86cfc09a9fe839132f4ab1494948cbdac,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
543,0b89723176d20a0455aadd78af64842b8bad5c67ef40a4f81deb4ef633b15b25,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
544,bfbd670187bddf9287d4a5badf909e38cb32e09faee8f466956e499460f98dcd,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
545,bfbd670187bddf9287d4a5badf909e38cb32e09faee8f466956e499460f98dcd,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
546,487f34795185ee75bf16ef9cefd732329a3737172c84928ae0706f0ae45145a9,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
547,4a3c64033b0d4247a843692a1facebdfb3a9077e19b3be7aada0505e4a9bfdc9,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
548,fa88b7cb63ea140db159799d022152c86605478e4bb2ce975bc2dd2b370d2a32,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
549,239ac7376b4c07bed21f000cd1e19381c36c18538cf269c07cf637116267c130,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
551,800888e0a63d0ed658b49bbab6ea4b58b9653203a1692b5707ade62af9d8dd8b,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
553,4b7fe9e55fc6bc992ffbdcef7c265e8c4c32b2b92256e1e566904a92a0877424,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
554,91a1fbcd2e4c76f8b02895fab1997a34bfc5d9a647ef46585b40ba16e2b85b5b,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
557,55ae93301f438295358c0d5d9d439ae20283af6df6a1ef1ec3a02bc84f1eebc7,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
558,25779a45ce5fe4e2976ca187e69a2bb5cc37c65d5734384605ade89f4ca7cfd0,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
559,61fccff4370d7553bdff282a79bc1eaa14099deea4fb10641b37900f64bfed07,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
560,cfc667ba6bc3e4a093da3a3be4484de7807e20e2bee4af201e985ec3dff3fb53,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
561,9e6c6165cd920e2b3587d6170bd77f66ed037f73e85e31ecf6dc75b3bf6c6dea,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
562,1c48abd6872497ab3600c59bef714c2aa61274ebe1b02d7c38fcfbe43d9d3d0e,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
563,bc0871b10caffd9fc75f7c519158a3c053b6fabc2bb78f83a17359bbc3a04016,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
564,7cece525840901cf7feb353b67903d45e5c10a49530befcd0c7ca9ce66f5a67f,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
565,7ee5967e415141efd4fcc8f29e58bb1a57fe904aacc271349e9b324cab15e118,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
566,56e602dfbd0412a77b39a8bdc7f8106c8a21db36a4bb4bdb463a4e099291a6a0,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
567,d9530d65a8b4ab576c46333dc0f5e244866e5433da7b5a4976c1733875325c64,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
568,4646b34d39067903492a717b26ae7dc54750ac25d3fc691fcdf11a81540a3998,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
569,87ac0cf2fcdc16117a9c9e5e05e75c811f2ffe80574592eb70addc9059aa2803,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
570,f015d33981a25abd3285822ad6d1348cd3558ed6c5df2ad16bbf61b8564c26ac,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
571,7d2113a83722668993a869236c38de24ce069baafb58e7dd9812c6dd62e6c8b5,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
572,335b87ff4a2095b41ad0fb65939020fa9a2fafcf71ce56e1df0dd8db98f328ff,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
573,51c4a92eb26e151acf6e9de011b25ad4992140482c2f4d3596da4aae827c2cf2,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
574,40a3a9c92d43af77c98d88097c044af61658154bdac5d5b81525cf49b67af5fd,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
575,7f225b8ce5ff61fc53cbddd27edcfcc28b052d1ff870709df6f28922b2b963a2,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
576,b16678b2382c9b2850461a3853d1957023e387ca50aa979ce6c9f360319c5fe3,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
577,9d872e88c28923d8e054eccc7b649ec31ff7c8b46b7d9ca4dd710422aae2b6cd,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
578,f2997ea18ea2ac2121a0bb0daa7d683c140e1fd52f40f976d3ca3583eb3bafff,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
579,971ae5517bfac49d21e788c686a213681a0ec0ecc7ab73617ef95f68bbaba13d,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
580,a155b210591ddfb64fb8abde446a5349534a1a2a62ad86246c593abd896d791e,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
581,43c4d83926d1208f8a4e47d8da69392cd7a4742b67b40639330abbb1a5b3fad2,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
582,4f44d66c8386bec943e08b2faf08ccd14a25f92b07bb9fd8d03e71b7a432b31c,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
583,2eb6f9f6e5057345e34443f62c27f94d2624c492971eaad4f2200cc695a035c2,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
584,0f0834d2812a004623b2dbbc9390b11f5df02998986e719400d13fa8eb81fe46,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
585,3f7a12c28e6a5f5a619fab17623e3da85b0a6a7cf12f919723137a3417cbee35,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
586,6bfb992ab5eac4ad40f09ae81438976610e6c85190bc939d971487c3c4ad64b6,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
587,0f8fff4ea403241ea9be8774db7ceee0ac9c53d840a188f9fd58ecf4e7690959,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
588,bd0e19ad0fe33b78d06326cf07d8277b696039ac1b45646c47cebc101de57eeb,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
589,be1381610a7769b19ca8cfef146336061e3ca789fca68dbdcb469a2e24a25135,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
590,497cd543210a9288751bc0a7eee29fbc360914d727e9aba9abde04f1a2692d91,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
591,9912a7089e8973a277e25df60f2b2b8ffbf90b92380986d05faa76c409efdcfd,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
592,8cf93842efc551030c3763a39c90216410174fdbbdb13efb94077ab6c727f4f4,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
593,1eea04b9aa385d36b69e4e8294c2d2b4b3b177780f68fcf374b903b79839092d,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
594,c322e072ffbd62e9479fa8b67c403f09a800f4a83e257e52bd70da82e1e319fa,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
595,54a2d47b656d1c79bbdfebf279ee122efe1bec87f1bc4bec71ab7146f6927953,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
596,e1ed1f5ffcb5a10d32680ce65cc26e89912b9e48a7a70f8e2ecb9e08502b431d,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
597,80e2dd3802f54c4ea53fb04a06425ef30119d85b9ad29e9bc0955230c8aac481,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
598,888cf40e091bda3efe58f580512bdde1a2f1dba39639ef96f3eecda1a05ce2b0,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
599,3b3134173b28b2328a26a1d39ee71947df1cb12b7db34c43cffb7b9d2fcd7aeb,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
600,614dbf7bbff9f3161fc0deed4534df0e4b57701b8a54cdd7a45adaa279c74037,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
601,e923937cf644f40b17d6397e3a9c3084bf0c04a90eb2e41eed3637554a7fac8e,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
602,96aa8d23569fda5364f21afdab8e8e9a5b241ee92db2bdac5923c8eb5ab2299e,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_adjudicated
603,c856b86145871615ad0ad937d0c9a39af0058af0a07e582e219f876d32b5799f,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
604,876201277b88359f87dd36db2dbf684f9355fd1a6920821f7bb4e540f7fa9443,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
605,7ff3b4180decac24fe31c4e7881317f46b0258c969d605104d06aa8b9379b896,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
606,5b6eaa1fe58dbbbfea68bf9d82496f6637389103db9255389fdcdb641ba234ed,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
608,d29f90308695b644922f41faea215b0118d8dcf50402b7e40ca6d9aabfc42a84,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
609,cbeb98439c2827a206e381d25a7b92b3b5c8df87cc9d868a37abf87ff64e42e5,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
610,595eb5a716946267a1c9c1c8fe16a5138308eb05391df0db031acbf0fd351266,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
611,44881223628f5125618fa01ab654915615156c754a8f6a2cf03c04a9f633a589,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_adjudicated
612,00fa1f16ae91758d94138d7c9198db9ff7cf4d118ca32e71026567382eb9a778,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
